Product ID,Store ID,Stock Levels,Supplier Lead Time (days),Stockout Frequency,Reorder Point,Expiry Date,Warehouse Capacity,Order Fulfillment Time (days),Warehouse Utilization,Inventory Alert,Safety Stock,Recommended Reorder Point
1866,58,620,23,12,128,2024-09-17,3834,10,0.16171100678142933,0,94.95746416159183,222.95746416159182
2950,3,800,21,8,120,2024-11-26,1029,12,0.7774538386783285,0,60.48999917341708,180.4899991734171
4618,8,57,14,5,115,2024-09-18,4239,12,0.013446567586694975,1,30.868673440885015,145.868673440885
9458,63,74,18,2,26,2024-01-03,4337,6,0.0170624855891169,0,14.000714267493638,40.000714267493635
5309,59,954,11,18,169,2024-08-24,4135,9,0.23071342200725514,0,98.50375627355537,267.5037562735554
9305,91,347,8,3,66,2024-08-15,3214,3,0.10796515245799626,0,14.00071426749364,80.00071426749363
8120,85,396,4,9,83,2024-01-21,1246,5,0.31781701444622795,0,29.7,112.7
3027,51,638,24,3,79,2024-10-28,1810,13,0.3524861878453039,0,24.249948453553458,103.24994845355346
2272,64,544,23,14,16,2024-01-19,2638,12,0.20621683093252463,0,110.7837081885238,126.7837081885238
8249,54,827,25,2,138,2024-11-20,2351,3,0.35176520629519353,0,16.5,154.5
5448,15,96,28,6,78,2024-01-24,4719,7,0.020343293070565798,0,52.38587595907889,130.38587595907887
1059,72,757,19,7,179,2024-09-22,4034,5,0.18765493306891423,0,50.34528279789478,229.34528279789478
9538,21,526,28,11,136,2024-06-22,4055,7,0.12971639950678174,0,96.04077259164464,232.04077259164464
7314,32,974,4,6,172,2024-11-04,4744,8,0.20531197301854975,0,19.799999999999997,191.8
7940,56,94,4,4,115,2024-05-31,4244,1,0.022148916116870875,1,13.2,128.2
3905,19,50,18,11,185,2024-04-15,2235,9,0.02237136465324385,1,77.00392847121502,262.00392847121503
1411,82,948,14,9,136,2024-09-04,3969,13,0.23885109599395313,0,55.56361219359303,191.56361219359303
9708,66,133,12,15,168,2024-11-21,1079,2,0.12326227988878591,1,85.73651497465941,253.73651497465943
9408,26,912,17,15,89,2024-08-05,3625,3,0.2515862068965517,0,102.0468642340371,191.04686423403712
9363,39,577,4,14,179,2024-02-22,4445,13,0.1298087739032621,0,46.199999999999996,225.2
6675,32,819,20,3,128,2024-11-29,3092,10,0.2648771021992238,0,22.137072977247914,150.13707297724793
3433,30,662,1,4,159,2024-08-19,1124,8,0.5889679715302492,0,6.6,165.6
8595,17,769,20,17,136,2024-05-06,4238,3,0.18145351580934402,0,125.4434135377382,261.4434135377382
1393,54,63,28,5,188,2024-11-19,1923,14,0.0327613104524181,1,43.654896632565745,231.65489663256574
4036,6,303,29,14,42,2024-12-30,4044,2,0.07492581602373888,0,124.39730704480702,166.397307044807
8508,8,360,23,17,159,2024-07-26,4613,12,0.0780403208324301,0,134.52307422892176,293.52307422892176
5654,37,20,22,6,188,2024-08-29,4466,4,0.0044782803403493054,1,46.43511602225195,234.43511602225195
8391,35,116,3,0,176,2024-11-08,1736,7,0.06682027649769585,1,0.0,176.0
5048,39,504,20,4,32,2024-07-28,3445,4,0.1462989840348331,0,29.516097302997224,61.516097302997224
4629,21,68,24,8,156,2024-03-27,1064,12,0.06390977443609022,1,64.6665292094759,220.6665292094759
9318,65,32,21,1,178,2024-08-27,4681,8,0.006836146122623371,1,7.561249896677135,185.56124989667714
7111,71,36,22,18,109,2024-05-16,4470,6,0.008053691275167786,1,139.30534806675587,248.30534806675587
4728,69,474,27,12,23,2024-05-22,1503,14,0.3153692614770459,0,102.8838179695913,125.8838179695913
2064,87,454,12,10,192,2024-05-22,2726,5,0.1665443873807777,0,57.157676649772945,249.15767664977295
3824,40,548,2,17,109,2024-05-24,3679,9,0.14895351997825496,0,39.66869042456531,148.6686904245653
4472,60,837,23,7,33,2024-01-03,1475,3,0.5674576271186441,0,55.3918540942619,88.3918540942619
4058,69,930,2,14,30,2024-07-13,1004,7,0.9262948207171314,0,32.668333290818495,62.668333290818495
1395,79,161,8,17,41,2024-06-23,2560,5,0.062890625,0,79.33738084913062,120.33738084913062
1143,61,490,11,4,166,2024-03-07,4950,7,0.09898989898989899,0,21.889723616345638,187.88972361634563
5071,69,509,7,1,120,2024-06-06,3183,2,0.1599120326735784,0,4.365489663256574,124.36548966325657
4416,16,541,18,1,103,2024-02-23,4968,6,0.10889694041867955,0,7.000357133746819,110.00035713374682
5621,61,686,21,0,113,2024-08-24,1745,11,0.39312320916905447,0,0.0,113.0
1299,72,486,25,3,145,2024-09-24,3465,1,0.14025974025974025,0,24.749999999999996,169.75
1099,24,97,15,5,105,2024-01-25,2758,7,0.03517041334300217,1,31.95211260621119,136.9521126062112
4160,45,321,27,11,14,2024-04-04,3225,1,0.09953488372093024,0,94.31016647212536,108.31016647212536
4584,99,495,18,7,100,2024-07-31,3233,8,0.15310856789359728,0,49.002499936227736,149.00249993622774
1074,40,852,29,3,142,2024-01-04,3632,9,0.23458149779735682,0,26.65656579531579,168.6565657953158
7342,6,918,15,8,144,2024-05-26,1585,10,0.579179810725552,0,51.1233801699379,195.1233801699379
1470,86,860,18,2,13,2024-04-06,3115,5,0.27608346709470305,0,14.000714267493638,27.00071426749364
3913,32,198,22,2,59,2024-01-01,2681,8,0.07385303991048116,0,15.478372007417317,74.47837200741732
1424,85,917,26,18,125,2024-01-02,3144,5,0.2916666666666667,0,151.44087955370568,276.4408795537057
5509,78,401,14,19,152,2024-06-25,3877,6,0.10343048749032757,0,117.30095907536305,269.30095907536304
2453,86,998,24,10,171,2024-02-12,2894,2,0.34485141672425706,0,80.83316151184486,251.83316151184488
2762,19,607,25,13,156,2024-08-02,4990,6,0.1216432865731463,0,107.25,263.25
3891,44,765,4,0,10,2024-09-19,3747,4,0.20416333066453163,0,0.0,10.0
6963,68,218,4,3,186,2024-09-03,1513,6,0.1440846001321877,0,9.899999999999999,195.9
5708,90,83,20,19,135,2024-03-27,4890,12,0.016973415132924337,1,140.20146218923682,275.20146218923685
1841,34,651,16,15,66,2024-12-06,1869,14,0.34831460674157305,0,99.0,165.0
8790,77,768,25,2,136,2024-08-09,3620,1,0.2121546961325967,0,16.5,152.5
9005,50,847,23,16,59,2024-08-17,2380,14,0.3558823529411765,0,126.60995221545578,185.6099522154558
2245,30,510,24,4,136,2024-03-13,3430,10,0.14868804664723032,0,32.33326460473795,168.33326460473796
5068,92,647,11,0,88,2024-02-17,1433,10,0.4515003489183531,0,0.0,88.0
7359,31,326,22,2,80,2024-10-12,1946,2,0.16752312435765673,0,15.478372007417317,95.47837200741732
2308,35,516,17,10,175,2024-01-09,1453,10,0.3551273227804542,0,68.0312428226914,243.0312428226914
1161,33,365,10,17,172,2024-10-12,4103,8,0.08895929807457957,0,88.70188836772304,260.70188836772303
6518,17,883,10,0,100,2024-09-14,4205,4,0.20998810939357906,0,0.0,100.0
5289,95,947,6,15,190,2024-12-25,3245,6,0.2918335901386749,0,60.62487113388365,250.62487113388366
4831,79,337,15,19,49,2024-07-14,1751,9,0.19246145059965733,0,121.41802790360252,170.41802790360254
3693,72,777,21,7,139,2024-03-05,3681,2,0.2110839445802771,0,52.92874927673994,191.92874927673995
1993,60,145,7,11,124,2024-09-07,4870,9,0.029774127310061602,0,48.02038629582232,172.02038629582233
8283,85,653,1,4,166,2024-11-15,1497,12,0.4362057448229793,0,6.6,172.6
1227,6,988,1,19,50,2024-10-15,3785,11,0.2610303830911493,0,31.349999999999998,81.35
2246,5,645,7,11,49,2024-03-14,4822,10,0.13376192451265034,0,48.02038629582232,97.02038629582232
8586,9,212,12,0,67,2024-02-25,2166,6,0.09787626962142197,0,0.0,67.0
5536,2,519,9,11,98,2024-02-09,3478,9,0.14922369177688327,0,54.449999999999996,152.45
9758,75,498,14,10,152,2024-01-05,3984,13,0.125,0,61.73734688177003,213.73734688177004
8663,65,254,9,13,83,2024-10-22,4367,3,0.05816349896954431,0,64.35,147.35
3248,60,570,18,17,40,2024-10-20,1775,7,0.3211267605633803,0,119.00607127369592,159.0060712736959
3701,85,534,12,11,145,2024-03-26,4148,10,0.12873674059787849,0,62.87344431475024,207.87344431475023
9178,51,762,24,1,191,2024-08-19,3051,6,0.2497541789577188,0,8.083316151184487,199.08331615118448
8954,17,370,3,18,43,2024-09-17,1835,5,0.2016348773841962,0,51.44190898479565,94.44190898479565
8419,87,543,12,7,29,2024-10-26,1538,4,0.3530559167750325,0,40.01037365484106,69.01037365484106
9741,26,758,15,11,177,2024-12-28,4681,5,0.1619312112796411,0,70.29464773366462,247.29464773366462
1762,24,628,9,10,164,2024-08-14,4875,1,0.12882051282051282,0,49.5,213.5
5622,94,911,10,9,60,2024-09-24,1232,11,0.739448051948052,0,46.95982325350043,106.95982325350043
3708,86,695,23,19,35,2024-02-11,3887,3,0.1788011319783895,0,150.34931825585375,185.34931825585375
8846,3,169,19,11,37,2024-05-04,1090,7,0.15504587155963304,0,79.11401582526322,116.11401582526322
9515,48,521,28,9,30,2024-07-21,2799,6,0.18613790639514113,0,78.57881393861834,108.57881393861834
5348,76,908,10,10,36,2024-06-09,3507,3,0.258910749928714,0,52.177581392778265,88.17758139277827
8850,19,263,28,5,68,2024-12-24,4248,10,0.06191148775894539,0,43.654896632565745,111.65489663256574
7320,73,390,25,10,44,2024-12-14,4232,9,0.09215500945179585,0,82.5,126.5
1768,88,599,17,0,107,2024-02-03,1340,13,0.4470149253731343,0,0.0,107.0
4238,50,299,4,8,170,2024-12-23,4848,3,0.06167491749174917,0,26.4,196.4
3846,58,796,29,8,65,2024-12-28,2304,6,0.3454861111111111,0,71.08417545417545,136.08417545417547
9133,64,442,20,4,152,2024-08-18,3447,6,0.1282274441543371,0,29.516097302997224,181.51609730299722
1078,26,341,8,4,89,2024-12-30,4135,10,0.08246674727932285,0,18.667619023324853,107.66761902332485
9302,26,971,6,6,184,2024-11-21,2268,7,0.4281305114638448,0,24.249948453553458,208.24994845355346
2459,56,316,25,5,165,2024-01-19,1276,11,0.2476489028213166,0,41.25,206.25
8078,21,85,15,0,130,2024-04-03,4306,12,0.019739897816999537,1,0.0,130.0
8089,31,759,13,10,113,2024-01-18,1821,4,0.41680395387149916,0,59.49159604515582,172.49159604515583
1525,10,847,15,5,18,2024-01-01,1181,7,0.7171888230313294,0,31.95211260621119,49.95211260621119
6878,90,927,21,10,86,2024-06-04,2332,10,0.3975128644939966,0,75.61249896677135,161.61249896677134
5414,33,206,26,2,145,2024-03-10,3877,5,0.05313386639153985,0,16.826764394856188,161.82676439485618
6235,2,132,26,8,133,2024-10-21,2392,12,0.05518394648829431,1,67.30705757942475,200.30705757942474
5960,4,204,6,16,106,2024-07-22,1037,7,0.19672131147540983,0,64.6665292094759,170.6665292094759
5391,47,34,8,19,82,2024-08-04,4752,12,0.007154882154882155,1,88.67119036079306,170.67119036079305
8022,74,999,25,3,124,2024-05-08,1566,8,0.6379310344827587,0,24.749999999999996,148.75
9459,65,153,6,14,42,2024-02-03,4366,13,0.03504351809436555,0,56.583213058291406,98.5832130582914
3137,26,55,7,10,141,2024-01-30,4383,4,0.012548482774355465,1,43.654896632565745,184.65489663256574
3068,44,572,6,19,14,2024-10-19,4153,4,0.13773176017336866,0,76.79150343625263,90.79150343625263
1127,14,483,11,14,164,2024-01-26,2195,3,0.22004555808656037,0,76.61403265720973,240.61403265720975
6546,74,875,29,10,36,2024-07-21,2130,3,0.4107981220657277,0,88.85521931771932,124.85521931771932
4394,71,725,16,17,39,2024-04-29,1654,11,0.43833131801692865,0,112.19999999999999,151.2
2683,36,983,28,15,182,2024-05-14,1707,2,0.5758640890451083,0,130.96468989769724,312.9646898976972
5947,10,563,7,10,38,2024-05-28,2128,9,0.26456766917293234,0,43.654896632565745,81.65489663256574
3912,69,788,2,5,172,2024-12-27,1154,8,0.682842287694974,0,11.667261889578034,183.66726188957804
8387,30,186,8,7,99,2024-05-09,1842,9,0.10097719869706841,0,32.668333290818495,131.6683332908185
7887,11,661,5,18,192,2024-02-11,4176,13,0.15828544061302682,0,66.41121893174376,258.41121893174375
1091,68,886,14,17,77,2024-05-20,1857,5,0.4771136241249327,0,104.95348969900904,181.95348969900903
8023,17,34,22,1,192,2024-09-06,2808,12,0.012108262108262107,1,7.739186003708658,199.73918600370865
8108,75,729,23,19,145,2024-05-31,4478,13,0.16279589102277803,0,150.34931825585375,295.34931825585375
3461,57,510,26,15,54,2024-03-05,4902,2,0.10403916768665851,0,126.20073296142142,180.2007329614214
7897,47,87,8,2,94,2024-12-17,2975,10,0.029243697478991595,1,9.333809511662427,103.33380951166242
2782,59,295,16,6,76,2024-08-05,1510,5,0.19536423841059603,0,39.599999999999994,115.6
1597,39,794,10,10,37,2024-03-14,2997,11,0.2649315982649316,0,52.177581392778265,89.17758139277827
8042,96,139,9,8,23,2024-11-17,2163,9,0.06426259824318077,0,39.599999999999994,62.599999999999994
2749,74,374,2,1,113,2024-04-03,1134,13,0.3298059964726631,0,2.3334523779156067,115.3334523779156
2323,57,773,15,11,154,2024-04-10,2251,9,0.3434029320302088,0,70.29464773366462,224.29464773366462
6882,82,616,23,13,170,2024-09-01,3129,12,0.19686800894854586,0,102.87058617505782,272.87058617505784
5709,16,379,12,5,68,2024-04-10,4170,5,0.0908872901678657,0,28.578838324886473,96.57883832488648
5366,48,841,13,7,64,2024-10-17,3795,6,0.22160737812911727,0,41.64411723160907,105.64411723160907
3825,82,688,21,16,38,2024-04-19,3491,6,0.19707820108851332,0,120.97999834683417,158.97999834683418
4377,24,84,29,10,14,2024-10-27,1367,3,0.061448427212874905,0,88.85521931771932,102.85521931771932
3197,4,885,17,4,132,2024-11-04,3153,8,0.28068506184586106,0,27.21249712907656,159.21249712907655
2057,1,109,18,0,21,2024-08-26,2378,12,0.04583683767872161,0,0.0,21.0
2703,23,220,28,4,71,2024-05-13,2326,8,0.09458297506448839,0,34.923917306052594,105.9239173060526
2159,86,238,16,1,88,2024-12-03,3147,10,0.07562758182395933,0,6.6,94.6
7362,42,156,29,5,101,2024-12-05,4900,4,0.03183673469387755,0,44.42760965885966,145.42760965885967
9899,79,467,15,8,34,2024-03-08,4890,12,0.09550102249488752,0,51.1233801699379,85.1233801699379
5410,78,444,17,15,68,2024-02-26,1190,3,0.373109243697479,0,102.0468642340371,170.04686423403712
1476,32,569,28,13,11,2024-11-12,4135,8,0.13760580411124546,0,113.50273124467094,124.50273124467094
7446,56,589,8,6,41,2024-09-15,3729,1,0.15795119334942342,0,28.00142853498728,69.00142853498728
5237,66,825,25,10,194,2024-07-09,3628,2,0.22739801543550164,0,82.5,276.5
8613,73,81,19,18,52,2024-12-24,3287,2,0.024642531183449955,0,129.45929862315802,181.45929862315802
9817,36,442,11,19,40,2024-07-15,3960,14,0.11161616161616161,0,103.97618717764178,143.97618717764178
8777,97,762,20,3,56,2024-07-16,4650,13,0.1638709677419355,0,22.137072977247914,78.13707297724791
4707,56,524,8,4,189,2024-02-16,2151,9,0.24360762436076244,0,18.667619023324853,207.66761902332485
9327,32,733,21,8,67,2024-03-11,3854,8,0.19019200830306177,0,60.48999917341708,127.48999917341709
7419,42,656,3,19,67,2024-09-30,2208,11,0.2971014492753623,0,54.2997928172843,121.2997928172843
8436,77,686,16,8,168,2024-08-17,3301,13,0.20781581338988186,0,52.8,220.8
8852,32,699,6,4,79,2024-06-24,4013,3,0.17418390231746822,0,16.166632302368974,95.16663230236898
5219,16,963,6,13,160,2024-03-10,2473,3,0.3894055802668823,0,52.54155498269916,212.54155498269915
1197,45,734,1,15,78,2024-12-05,3499,4,0.20977422120605888,0,24.75,102.75
9446,21,239,29,0,188,2024-11-27,3911,10,0.06110969061621069,0,0.0,188.0
2273,66,789,16,9,197,2024-03-22,4263,9,0.18508092892329345,0,59.4,256.4
9628,40,520,21,9,155,2024-02-04,1100,3,0.4727272727272727,0,68.05124907009422,223.05124907009423
7518,76,721,12,13,104,2024-04-07,2786,9,0.25879396984924624,0,74.30497964470483,178.30497964470482
4961,74,347,5,12,111,2024-05-01,4158,1,0.08345358345358346,0,44.27414595449583,155.27414595449582
4887,22,774,5,3,190,2024-07-05,2849,7,0.27167427167427166,0,11.068536488623957,201.06853648862395
7651,89,80,9,3,18,2024-04-17,1174,3,0.06814310051107325,0,14.849999999999998,32.849999999999994
6695,70,67,14,4,81,2024-02-12,1673,4,0.04004781829049611,1,24.694938752708012,105.69493875270801
7885,84,976,24,19,139,2024-09-21,4650,1,0.20989247311827958,0,153.58300687250525,292.5830068725053
1900,5,486,6,19,34,2024-08-06,1059,3,0.45892351274787535,0,76.79150343625263,110.79150343625263
1371,67,783,3,9,37,2024-10-31,3712,1,0.2109375,0,25.720954492397826,62.72095449239782
1237,74,733,27,11,184,2024-06-29,1002,8,0.7315369261477046,0,94.31016647212536,278.3101664721254
1273,75,496,7,11,103,2024-07-27,1839,14,0.2697117998912452,0,48.02038629582232,151.02038629582233
7158,40,288,20,2,57,2024-09-20,4674,2,0.06161745827984596,0,14.758048651498612,71.75804865149861
9208,99,466,11,5,159,2024-04-15,2296,2,0.2029616724738676,0,27.36215452043205,186.36215452043206
2306,67,426,10,0,150,2024-01-12,2392,12,0.17809364548494983,0,0.0,150.0
3562,55,609,21,8,137,2024-02-20,1049,12,0.5805529075309819,0,60.48999917341708,197.4899991734171
5942,86,671,15,16,185,2024-03-24,3904,8,0.171875,0,102.2467603398758,287.2467603398758
1991,89,374,8,9,81,2024-03-05,3534,7,0.10582908885116016,0,42.002142802480925,123.00214280248093
9890,47,993,18,16,79,2024-10-30,2070,12,0.4797101449275362,0,112.0057141399491,191.0057141399491
1437,99,843,27,1,75,2024-07-22,3268,9,0.2579559363525092,0,8.573651497465942,83.57365149746595
7630,49,352,1,16,14,2024-07-12,3189,1,0.11037942928817811,0,26.4,40.4
5167,19,340,16,9,128,2024-11-07,1529,4,0.2223675604970569,0,59.4,187.4
6997,30,678,23,3,199,2024-08-24,3312,8,0.20471014492753623,0,23.739366040397957,222.73936604039795
2170,42,45,19,8,106,2024-07-13,4471,4,0.010064862446879893,1,57.537466054736896,163.5374660547369
1515,4,529,24,5,176,2024-08-31,1758,9,0.30091012514220705,0,40.41658075592243,216.41658075592244
2572,18,32,21,10,161,2024-05-05,3919,9,0.008165348303138555,1,75.61249896677135,236.61249896677134
6143,89,281,14,6,194,2024-08-06,4075,7,0.06895705521472392,0,37.04240812906201,231.042408129062
5491,2,305,23,19,154,2024-02-10,3979,12,0.07665242523247047,0,150.34931825585375,304.34931825585375
6687,19,203,18,2,62,2024-02-24,3776,5,0.053760593220338986,0,14.000714267493638,76.00071426749363
5209,16,162,26,4,22,2024-01-18,1642,12,0.09866017052375152,0,33.653528789712375,55.653528789712375
6134,32,854,25,8,71,2024-01-28,1399,1,0.6104360257326662,0,66.0,137.0
4253,10,246,16,9,195,2024-07-31,2474,1,0.09943411479385611,0,59.4,254.4
3127,92,904,1,5,15,2024-08-27,3206,6,0.28197130380536495,0,8.25,23.25
9025,87,447,5,5,48,2024-03-14,1209,10,0.369727047146402,0,18.447560814373265,66.44756081437326
8592,49,385,1,2,57,2024-03-02,3464,1,0.1111431870669746,0,3.3,60.3
5937,2,51,2,10,60,2024-01-21,3248,4,0.015701970443349755,1,23.33452377915607,83.33452377915607
5770,73,451,4,17,134,2024-07-05,4356,6,0.10353535353535354,0,56.099999999999994,190.1
1957,47,490,15,4,25,2024-02-15,3914,9,0.1251916198262647,0,25.56169008496895,50.56169008496895
5356,79,102,26,13,15,2024-06-08,2480,1,0.04112903225806452,0,109.37396856656522,124.37396856656522
3573,59,264,1,18,40,2024-04-29,2567,6,0.10284378652123101,0,29.7,69.7
4347,45,989,5,11,182,2024-12-26,1775,8,0.5571830985915492,0,40.58463379162118,222.58463379162117
5749,38,74,10,17,170,2024-05-16,3208,5,0.023067331670822942,1,88.70188836772304,258.70188836772303
3073,77,710,17,16,181,2024-03-19,1895,5,0.37467018469656993,0,108.84998851630624,289.8499885163062
4038,8,535,23,3,162,2024-06-18,4241,10,0.12614949304409337,0,23.739366040397957,185.73936604039795
2797,5,785,29,17,110,2024-07-21,4407,1,0.17812570909916042,0,151.0538728401228,261.05387284012284
7990,32,79,17,9,158,2024-05-03,1904,9,0.04149159663865546,1,61.22811854042226,219.22811854042226
3007,76,248,7,4,119,2024-01-26,4661,2,0.05320746620896803,0,17.461958653026297,136.4619586530263
1454,49,263,29,0,24,2024-11-11,2789,13,0.09429903191107925,0,0.0,24.0
8708,31,231,21,8,83,2024-09-27,3799,4,0.060805475125032905,0,60.48999917341708,143.4899991734171
6497,7,504,3,14,79,2024-09-14,3415,7,0.14758418740849194,0,40.01037365484106,119.01037365484106
3560,91,523,4,9,52,2024-08-05,1488,4,0.35147849462365593,0,29.7,81.7
6846,3,504,8,7,54,2024-08-09,2180,1,0.23119266055045873,0,32.668333290818495,86.6683332908185
5799,99,526,19,0,69,2024-05-24,3228,14,0.16294919454770757,0,0.0,69.0
8695,81,720,12,13,45,2024-06-04,4472,6,0.16100178890876565,0,74.30497964470483,119.30497964470483
1339,67,355,20,5,66,2024-05-01,2876,2,0.12343532684283727,0,36.89512162874653,102.89512162874652
8728,76,589,11,16,145,2024-02-14,4333,8,0.13593353334871913,0,87.55889446538255,232.55889446538254
6034,88,90,14,17,29,2024-03-14,2386,14,0.037720033528918694,0,104.95348969900904,133.95348969900903
9186,33,220,12,10,89,2024-07-25,4429,7,0.04967261232783924,0,57.157676649772945,146.15767664977295
1235,89,93,1,9,61,2024-07-21,2154,11,0.04317548746518106,0,14.85,75.85
9525,15,48,12,7,165,2024-07-29,3988,14,0.012036108324974924,1,40.01037365484106,205.01037365484106
8195,59,735,13,0,145,2024-02-05,3175,5,0.231496062992126,0,0.0,145.0
9554,27,508,23,6,167,2024-09-18,2001,4,0.2538730634682659,0,47.478732080795915,214.4787320807959
9956,63,606,17,19,93,2024-04-20,3635,9,0.16671251719394772,0,129.25936136311364,222.25936136311364
8967,11,307,22,6,160,2024-12-12,4508,10,0.06810115350488022,0,46.43511602225195,206.43511602225195
1828,11,637,7,17,147,2024-04-10,3446,10,0.1848520023215322,0,74.21332427536176,221.21332427536174
4903,85,768,22,6,150,2024-03-30,1064,1,0.7218045112781954,0,46.43511602225195,196.43511602225195
6584,16,13,22,12,159,2024-01-07,1560,3,0.008333333333333333,1,92.8702320445039,251.8702320445039
8571,49,381,10,13,139,2024-12-05,2009,2,0.18964659034345446,0,67.83085581061174,206.83085581061175
1937,11,66,21,3,34,2024-01-23,3839,14,0.017191977077363897,0,22.683749690031405,56.683749690031405
4809,60,571,22,9,95,2024-02-07,4352,8,0.13120404411764705,0,69.65267403337793,164.65267403337793
1490,5,881,17,17,192,2024-05-17,2125,11,0.41458823529411765,0,115.65311279857536,307.65311279857536
4680,68,189,6,10,114,2024-05-17,3804,8,0.04968454258675079,0,40.41658075592243,154.41658075592244
1365,16,297,8,5,35,2024-10-20,4384,1,0.0677463503649635,0,23.33452377915607,58.33452377915607
7950,72,873,17,1,176,2024-03-21,4510,7,0.193569844789357,0,6.80312428226914,182.80312428226915
3204,31,871,16,5,137,2024-11-03,3428,10,0.2540840140023337,0,33.0,170.0
5399,23,757,29,15,160,2024-07-24,3296,12,0.22967233009708737,0,133.28282897657897,293.28282897657897
9525,82,944,14,19,122,2024-03-18,4233,10,0.22300968580203165,0,117.30095907536305,239.30095907536304
3285,20,362,10,7,149,2024-05-05,4996,1,0.07245796637309848,0,36.52430697494478,185.52430697494478
3858,70,346,9,16,98,2024-10-06,4434,12,0.07803337843933243,0,79.19999999999999,177.2
9158,32,837,1,1,193,2024-07-03,1344,6,0.6227678571428571,0,1.65,194.65
6903,20,23,8,11,121,2024-08-15,4062,14,0.005662235352043328,1,51.33595231414335,172.33595231414336
4228,83,864,8,17,65,2024-11-28,1198,12,0.7212020033388982,0,79.33738084913062,144.33738084913062
8389,63,863,20,11,166,2024-07-16,2515,7,0.34314115308151094,0,81.16926758324236,247.16926758324234
3165,6,311,25,17,41,2024-10-26,4360,3,0.0713302752293578,0,140.25,181.25
3449,98,302,8,2,77,2024-07-09,4652,12,0.0649183147033534,0,9.333809511662427,86.33380951166242
4980,21,353,21,7,194,2024-03-23,1713,1,0.20607122008172796,0,52.92874927673994,246.92874927673995
2183,46,916,4,0,132,2024-08-05,4599,9,0.19917373342030875,0,0.0,132.0
7695,63,681,20,5,51,2024-09-14,2367,5,0.2877059569074778,0,36.89512162874653,87.89512162874652
5169,53,536,10,4,96,2024-02-01,1812,7,0.2958057395143488,0,20.871032557111302,116.8710325571113
9603,24,123,5,6,151,2024-02-07,2479,4,0.04961678096006454,1,22.137072977247914,173.13707297724793
8987,36,217,20,16,177,2024-10-15,2955,12,0.07343485617597292,0,118.0643892119889,295.0643892119889
4797,59,209,3,11,139,2024-06-27,3046,7,0.0686145764937623,0,31.43672215737512,170.43672215737513
6844,81,595,18,2,89,2024-04-29,4058,12,0.14662395268605224,0,14.000714267493638,103.00071426749363
6695,93,33,27,10,137,2024-05-28,3792,2,0.00870253164556962,1,85.73651497465943,222.73651497465943
7967,23,76,25,1,148,2024-07-29,4579,13,0.016597510373443983,1,8.25,156.25
5811,97,31,22,3,11,2024-03-20,4440,4,0.006981981981981982,0,23.217558011125973,34.21755801112597
5438,28,431,6,14,103,2024-10-31,3841,1,0.1122103618849258,0,56.583213058291406,159.5832130582914
2837,92,297,1,14,196,2024-03-07,2181,3,0.1361760660247593,0,23.099999999999998,219.1
7605,78,391,1,4,25,2024-02-22,3681,5,0.10622113556098886,0,6.6,31.6
8068,12,384,11,4,70,2024-12-03,2800,2,0.13714285714285715,0,21.889723616345638,91.88972361634563
1025,52,721,16,16,199,2024-09-23,3877,12,0.1859685323703895,0,105.6,304.6
1152,75,60,10,3,178,2024-11-30,1831,8,0.03276897870016385,1,15.653274417833476,193.65327441783347
8909,10,947,8,2,61,2024-02-13,2848,4,0.3325140449438202,0,9.333809511662427,70.33380951166242
4274,87,146,6,5,157,2024-05-09,3411,2,0.04280269715625916,1,20.208290377961216,177.20829037796122
6548,60,63,22,16,130,2024-08-09,3556,14,0.017716535433070866,1,123.82697605933853,253.82697605933853
7377,44,908,3,15,37,2024-12-05,3169,8,0.28652571789207953,0,42.86825748732971,79.86825748732971
2883,46,856,2,11,122,2024-06-01,2226,12,0.38454627133872415,0,25.667976157071674,147.66797615707168
2800,82,233,14,1,113,2024-11-19,3519,14,0.06621199204319408,0,6.173734688177003,119.173734688177
7374,15,871,15,14,194,2024-12-12,3252,9,0.2678351783517835,0,89.46591529739132,283.46591529739135
2613,22,275,24,9,194,2024-10-13,2190,14,0.12557077625570776,0,72.74984536066039,266.7498453606604
8081,10,438,23,4,18,2024-03-24,3710,13,0.11805929919137466,0,31.652488053863944,49.65248805386395
9701,16,370,25,1,192,2024-06-11,3481,1,0.10629129560471129,0,8.25,200.25
8247,41,596,23,15,77,2024-01-31,1808,3,0.32964601769911506,0,118.6968302019898,195.6968302019898
3925,52,274,10,2,140,2024-09-14,4376,4,0.06261425959780621,0,10.435516278555651,150.43551627855564
8655,39,802,14,16,144,2024-05-04,1844,14,0.4349240780911063,0,98.77975501083205,242.77975501083205
7652,78,465,14,16,166,2024-12-18,3598,8,0.1292384658143413,0,98.77975501083205,264.77975501083205
2625,61,617,24,4,35,2024-07-16,3489,10,0.176841501862998,0,32.33326460473795,67.33326460473795
5027,92,271,6,9,49,2024-05-21,1038,14,0.2610789980732177,0,36.374922680330194,85.3749226803302
9469,33,93,15,1,63,2024-02-09,2506,1,0.03711093375897845,0,6.390422521242238,69.39042252124224
4470,5,588,8,12,98,2024-12-02,3113,2,0.1888853196273691,0,56.00285706997456,154.00285706997457
3546,46,427,28,4,105,2024-11-16,1670,8,0.255688622754491,0,34.923917306052594,139.9239173060526
3117,90,449,22,13,114,2024-01-17,1721,14,0.2608948285880302,0,100.60941804821256,214.60941804821255
